capacity duration
20~mbps 4380.42
20~mbps 5650.92
20~mbps 15.53
20~mbps 49.23
20~mbps 6685.51
20~mbps 1476.2
20~mbps 2778.41
20~mbps 210.34
20~mbps 1877.02
20~mbps 6619.97
20~mbps 8155.74
20~mbps 10443.5
20~mbps 4223.45
20~mbps 1777.32
20~mbps 7151.1
20~mbps 2615.42
20~mbps 1446.38
20~mbps 3165.92
20~mbps 1316.86
20~mbps 2754.58
20~mbps 2782.79
20~mbps 1145.43
20~mbps 2792.82
20~mbps 3160.92
20~mbps 663.18
20~mbps 4291.43
20~mbps 2211.7
20~mbps 4142.2
20~mbps 6412.22
20~mbps 3667.99
20~mbps 3404.92
20~mbps 9531.14
20~mbps 1796.53
20~mbps 4708.79
20~mbps 5774.71
20~mbps 8126.21
20~mbps 3829.49
20~mbps 3358.5
20~mbps 2977.84
20~mbps 3646.45
20~mbps 6782.79
20~mbps 4745.51
20~mbps 213.67
20~mbps 7601.55
20~mbps 4354.65
20~mbps 6538.62
20~mbps 10817.7
20~mbps 4960.35
20~mbps 10478.6
20~mbps 13547.7
20~mbps 8428.71
20~mbps 7814.25
20~mbps 7558.16
20~mbps 6219.28
20~mbps 3631.67
20~mbps 8943.24
20~mbps 5754.53
20~mbps 11603.5
20~mbps 4111.21
20~mbps 13283.8
20~mbps 11903
20~mbps 10105.3
20~mbps 9029.19
20~mbps 3959.11
20~mbps 10105.5
20~mbps 263.56
20~mbps 102.79
20~mbps 357.29
20~mbps 1244.04
20~mbps 9454.4
20~mbps 3795.98
20~mbps 6945.73
20~mbps 9689.8
20~mbps 3865.36
20~mbps 2361.19
20~mbps 463.53
20~mbps 4851.31
20~mbps 499.69
20~mbps 7758.93
20~mbps 1259.36
20~mbps 5068.82
20~mbps 6783.02
20~mbps 4616.92
20~mbps 1949.33
20~mbps 2379.45
20~mbps 8903.61
20~mbps 3713.29
20~mbps 7738.79
20~mbps 328.84
20~mbps 3875.84
20~mbps 10479.6
20~mbps 6463.6
20~mbps 1259.71
20~mbps 623.6
20~mbps 1561.04
20~mbps 152.07
20~mbps 9571.96
20~mbps 4596.36
20~mbps 272.46
20~mbps 3990.46
20~mbps 10769.1
20~mbps 8678.83
20~mbps 17548.5
20~mbps 977.04
20~mbps 129.57
20~mbps 8823.31
20~mbps 501.07
20~mbps 1401.2
20~mbps 6556.61
20~mbps 10327.7
20~mbps 10139.9
20~mbps 2529.7
20~mbps 10376.7
20~mbps 6090.49
20~mbps 5247.62
20~mbps 975.05
20~mbps 12624.6
20~mbps 2523.26
20~mbps 2458.91
20~mbps 259.71
20~mbps 6819.07
20~mbps 2874.74
20~mbps 183.72
20~mbps 13601.5
20~mbps 5233.82
20~mbps 6507.7
20~mbps 768.91
20~mbps 2624.73
20~mbps 6089.96
20~mbps 14
20~mbps 14.02
20~mbps 11313.7
20~mbps 129.75
20~mbps 7321.11
20~mbps 18792
20~mbps 17521.2
20~mbps 2361.94
20~mbps 26145.7
20~mbps 30.34
20~mbps 13779
20~mbps 13106
20~mbps 508.2
20~mbps 8546.4
20~mbps 13433.2
20~mbps 21556.8
20~mbps 719.78
20~mbps 13897.3
20~mbps 19912
20~mbps 12738.3
20~mbps 21812.5
20~mbps 11382.9
20~mbps 15765.2
20~mbps 2883.71
20~mbps 13449.7
20~mbps 15054.7
20~mbps 13904.7
20~mbps 47.11
20~mbps 5679.37
20~mbps 131.83
20~mbps 2336.68
20~mbps 19487.4
20~mbps 1187.92
20~mbps 8886.21
20~mbps 11931.1
20~mbps 191.53
20~mbps 56.18
20~mbps 976.15
20~mbps 9572.56
20~mbps 3250.37
20~mbps 11383
20~mbps 10314
20~mbps 1787.25
20~mbps 2809.59
20~mbps 6126.64
20~mbps 1889.75
20~mbps 12873.3
20~mbps 14513
20~mbps 3661.87
20~mbps 4002.38
20~mbps 12512.2
20~mbps 4182.8
20~mbps 2939.59
20~mbps 374.98
20~mbps 2922.26
20~mbps 127.97
20~mbps 7547.26
20~mbps 7899.3
20~mbps 4097.49
20~mbps 12410.1
20~mbps 1258.68
20~mbps 3871.75
20~mbps 2656.18
20~mbps 1698.54
20~mbps 49.78
20~mbps 890.18
20~mbps 235.03
20~mbps 656.97
20~mbps 1832.38
20~mbps 936.86
20~mbps 855.29
20~mbps 10227.6
20~mbps 1114.14
20~mbps 2609.1
20~mbps 7473.05
20~mbps 13948.5
20~mbps 3966.79
20~mbps 3461.19
20~mbps 210.81
20~mbps 148.58
20~mbps 525.7
20~mbps 2616.62
20~mbps 16551.5
20~mbps 11338.1
20~mbps 326.94
20~mbps 11173.6
20~mbps 85.11
20~mbps 10132.3
20~mbps 8848.24
20~mbps 2224.62
20~mbps 2080.59
20~mbps 664.12
20~mbps 2760.17
20~mbps 99.53
20~mbps 2895.26
20~mbps 12429.6
20~mbps 6407.46
20~mbps 2874.47
20~mbps 2766.82
20~mbps 5391.27
20~mbps 156.31
20~mbps 37.63
20~mbps 59.24
20~mbps 123.28
20~mbps 38.49
20~mbps 3599.23
20~mbps 7388.33
20~mbps 2395.52
20~mbps 3550.15
20~mbps 9662.91
20~mbps 5172.93
20~mbps 514.69
20~mbps 5747.94
20~mbps 443.41
20~mbps 36.28
20~mbps 981.1
20~mbps 2605.27
20~mbps 16912.6
20~mbps 39.24
20~mbps 271.76
20~mbps 899.51
20~mbps 2261.02
20~mbps 1191.08
20~mbps 1766.89
20~mbps 1503.55
20~mbps 6454.36
20~mbps 497.04
20~mbps 41.12
20~mbps 64.83
20~mbps 3859.86
20~mbps 278.13
20~mbps 4170.21
20~mbps 636.48
20~mbps 8030.28
20~mbps 3566.36
20~mbps 37.56
20~mbps 584.73
20~mbps 198.14
20~mbps 2350.28
20~mbps 1383.4
20~mbps 13482.6
20~mbps 3264.65
20~mbps 6607.65
20~mbps 171.25
20~mbps 757.61
20~mbps 1442.6
20~mbps 3493.69
20~mbps 42.29
20~mbps 2494.17
20~mbps 3235.55
20~mbps 3891.27
20~mbps 7388.9
20~mbps 3473.84
20~mbps 2601.34
20~mbps 2328.17
20~mbps 4463.41
20~mbps 368.29
20~mbps 4212.9
20~mbps 847.22
20~mbps 110.04
20~mbps 927.37
20~mbps 39.86
20~mbps 38.84
20~mbps 1022.67
20~mbps 1971.7
20~mbps 3702.5
20~mbps 948.08
20~mbps 82.4
20~mbps 11503.7
20~mbps 1770.35
20~mbps 56.82
20~mbps 171.89
20~mbps 5566.04
20~mbps 4953
20~mbps 2402.12
20~mbps 2243.63
20~mbps 38.09
20~mbps 9247.72
20~mbps 1605.95
20~mbps 6565.44
20~mbps 1747.63
20~mbps 9159.64
20~mbps 10259.5
20~mbps 11780
20~mbps 4942.65
20~mbps 8575.42
20~mbps 3996.86
20~mbps 7136.49
20~mbps 7648.48
20~mbps 8315.64
20~mbps 81.41
20~mbps 7089.65
20~mbps 5561.64
20~mbps 3679.2
20~mbps 13388
20~mbps 2377.31
20~mbps 4437.43
20~mbps 8185.12
20~mbps 4217.81
20~mbps 872.2
20~mbps 2304.49
20~mbps 3048.17
20~mbps 717.37
20~mbps 12033
20~mbps 10958.1
20~mbps 202.18
20~mbps 185.28
20~mbps 5793.68
20~mbps 4257.71
20~mbps 8362.83
20~mbps 166.8
20~mbps 2345.28
20~mbps 3196.38
20~mbps 60.03
20~mbps 3060.48
20~mbps 4088.72
20~mbps 2043.15
20~mbps 2330.21
20~mbps 5648.57
20~mbps 4628.45
20~mbps 1952.35
20~mbps 9254.99
20~mbps 1438.15
20~mbps 5727.94
20~mbps 2332.74
20~mbps 205.61
20~mbps 6429.24
20~mbps 292.35
20~mbps 4814.24
20~mbps 1826.94
20~mbps 6392.97
20~mbps 7105.97
20~mbps 1496.04
20~mbps 5580.19
20~mbps 163.22
20~mbps 3615.04
20~mbps 91.18
20~mbps 5202.21
20~mbps 2436.03
20~mbps 2292.35
20~mbps 153.66
20~mbps 2888.26
20~mbps 1136.73
20~mbps 2331.3
20~mbps 1720.9
20~mbps 4973.2
20~mbps 3916.92
20~mbps 2212.75
20~mbps 1204.87
20~mbps 1613.03
20~mbps 292.13
20~mbps 2316.95
20~mbps 281.34
20~mbps 300.44
20~mbps 1808.85
20~mbps 272.37
20~mbps 3139.23
20~mbps 3375.21
20~mbps 1938.99
20~mbps 1285.69
20~mbps 1316.7
20~mbps 2177.11
20~mbps 3682.45
20~mbps 2329.73
20~mbps 2207.85
20~mbps 382.47
20~mbps 2276.32
20~mbps 2346.63
20~mbps 163.93
20~mbps 3228.13
20~mbps 2358.24
20~mbps 3744.94
20~mbps 2411.67
20~mbps 161.66
20~mbps 8155.64
20~mbps 2040.61
20~mbps 1540.5
20~mbps 1225.8
20~mbps 319.94
20~mbps 307.02
20~mbps 1970.02
20~mbps 1025.17
20~mbps 2359.04
20~mbps 1914.52
20~mbps 720.73
20~mbps 4995.76
20~mbps 1763.65
20~mbps 464.37
20~mbps 3282.13
20~mbps 161.08
20~mbps 3555.03
20~mbps 4965.56
20~mbps 2262.02
20~mbps 600.08
20~mbps 3565.27
20~mbps 1949.22
20~mbps 2449.87
20~mbps 3130.49
20~mbps 737.89
20~mbps 1010.14
20~mbps 3283.45
20~mbps 148.94
20~mbps 4823.69
20~mbps 330.68
20~mbps 196.49
20~mbps 2829.2
20~mbps 207.85
20~mbps 4342.26
20~mbps 3646.06
20~mbps 3952.42
20~mbps 2200.34
20~mbps 624.2
20~mbps 3960.31
20~mbps 349.67
20~mbps 1439.29
20~mbps 249.25
20~mbps 4504.8
20~mbps 600.87
20~mbps 3155.07
20~mbps 3994.68
20~mbps 2205.5
20~mbps 4042.19
20~mbps 3591.81
20~mbps 2146.55
20~mbps 2448.6
20~mbps 5310.83
20~mbps 837.17
20~mbps 3572.42
20~mbps 7477.03
20~mbps 154.61
20~mbps 3903.74
20~mbps 995.22
20~mbps 1171.54
20~mbps 4805.21
20~mbps 1953.79
20~mbps 455.46
20~mbps 4825.44
20~mbps 2637.73
20~mbps 442.77
20~mbps 5826.56
20~mbps 2231.47
20~mbps 6487.13
20~mbps 225.39
20~mbps 3876.08
20~mbps 143.78
20~mbps 3646.43
20~mbps 903.87
20~mbps 707.31
20~mbps 2395.96
20~mbps 192.47
20~mbps 3689.35
20~mbps 263.29
20~mbps 5960.04
20~mbps 1880.15
20~mbps 548.87
20~mbps 141.57
20~mbps 966.95
20~mbps 262.01
20~mbps 1616.16
20~mbps 485.14
20~mbps 3053.41
20~mbps 649.91
20~mbps 4398.87
20~mbps 4325.47
20~mbps 168.74
20~mbps 985.34
20~mbps 827.7
20~mbps 7760.98
20~mbps 742.97
20~mbps 4766.2
20~mbps 5749.94
20~mbps 400.13
20~mbps 121.49
20~mbps 1006.88
20~mbps 831.7
20~mbps 3160.03
20~mbps 2419.86
20~mbps 3660.76
20~mbps 7994.13
20~mbps 3628.91
20~mbps 1953.88
20~mbps 5750.15
20~mbps 1452.28
20~mbps 427.73
20~mbps 7675.33
20~mbps 6036.23
20~mbps 7764.11
20~mbps 10089.3
20~mbps 19700.2
20~mbps 98.58
20~mbps 17059.1
20~mbps 20327.4
20~mbps 10773.3
20~mbps 11894.1
20~mbps 3433.98
20~mbps 3308.27
20~mbps 7425.37
20~mbps 8760.29
20~mbps 7608
20~mbps 12099.5
20~mbps 4897.1
20~mbps 2116.38
20~mbps 10987.2
20~mbps 9064.33
20~mbps 1653.6
20~mbps 8139.31
20~mbps 12888.6
20~mbps 394.23
20~mbps 11084.4
20~mbps 10271.8
20~mbps 14681.8
20~mbps 11903.5
20~mbps 8017.9
20~mbps 4056.22
20~mbps 5349.29
20~mbps 8766.11
20~mbps 11381.9
20~mbps 20731.7
20~mbps 10892.5
20~mbps 12518.9
20~mbps 4610.65
20~mbps 13316.7
20~mbps 291.08
20~mbps 264.87
20~mbps 5531.46
20~mbps 15984.6
20~mbps 21079.3
20~mbps 16817.8
20~mbps 10803.2
20~mbps 11217.1
20~mbps 157.8
20~mbps 31070.7
20~mbps 7086.96
20~mbps 17304
20~mbps 239.87
20~mbps 776.56
20~mbps 544.67
20~mbps 598.17
20~mbps 1549.52
20~mbps 119.33
20~mbps 5554.53
20~mbps 3344.58
20~mbps 1054.6
20~mbps 1539.99
20~mbps 3132.18
20~mbps 6303.66
20~mbps 1115.41
20~mbps 190.16
20~mbps 3563.12
20~mbps 1063.06
20~mbps 2318.55
20~mbps 3330.99
20~mbps 3318.39
20~mbps 5163.84
20~mbps 4316.45
20~mbps 8034.57
20~mbps 8886.53
20~mbps 806.91
20~mbps 1521.09
20~mbps 8345.91
20~mbps 1190.99
20~mbps 874.48
20~mbps 1169.27
20~mbps 1108.93
20~mbps 89.69
20~mbps 105.38
20~mbps 171.34
20~mbps 574.54
20~mbps 4050.99
20~mbps 7433.14
20~mbps 2790.17
20~mbps 3232.26
20~mbps 3856.47
20~mbps 156.99
20~mbps 7490.2
20~mbps 10054
20~mbps 7341.26
20~mbps 9114.29
20~mbps 16561.8
20~mbps 2945.11
20~mbps 639.53
20~mbps 8523.74
20~mbps 2386.68
20~mbps 7245.15
20~mbps 11012.7
20~mbps 9749.22
20~mbps 16353.6
20~mbps 1188.64
20~mbps 704.08
20~mbps 742.48
20~mbps 1078.3
20~mbps 14.38
20~mbps 9520.07
20~mbps 657.96
20~mbps 242.02
20~mbps 11529.5
20~mbps 6687.66
20~mbps 9723.49
20~mbps 2802.08
20~mbps 2610.22
20~mbps 4109.85
20~mbps 16415
20~mbps 68.28
20~mbps 224.29
20~mbps 5557.71
20~mbps 2801.96
20~mbps 1113.82
20~mbps 2624.94
20~mbps 1207.25
20~mbps 77.15
20~mbps 11166
20~mbps 9130.87
20~mbps 3496.9
20~mbps 1318.35
20~mbps 792.61
20~mbps 685.19
20~mbps 548.85
20~mbps 1031.07
20~mbps 9020.99
20~mbps 67.07
20~mbps 5433.87
20~mbps 18198.8
20~mbps 16923.5
20~mbps 5859.87
20~mbps 9347.47
20~mbps 6646.68
20~mbps 663.49
20~mbps 60.02
20~mbps 4300.74
20~mbps 6762.84
20~mbps 18238.7
20~mbps 18970.5
20~mbps 9812.51
20~mbps 5347.83
20~mbps 11767.9
20~mbps 12315.1
20~mbps 7035.11
20~mbps 4309.19
20~mbps 6459.15
20~mbps 33.32
20~mbps 26.58
20~mbps 573.98
20~mbps 836.22
20~mbps 583.21
20~mbps 7153.06
20~mbps 466.69
20~mbps 4353.53
20~mbps 5433.65
20~mbps 4222.02
20~mbps 3690.82
20~mbps 3515.65
20~mbps 133.17
20~mbps 4824.41
20~mbps 4831.92
20~mbps 445.68
20~mbps 256.68
20~mbps 283.32
20~mbps 181.1
20~mbps 3440.61
20~mbps 4289.46
20~mbps 333.49
20~mbps 3913.5
20~mbps 285.25
20~mbps 4931.88
20~mbps 231.55
20~mbps 259.72
20~mbps 272.75
20~mbps 5527.59
20~mbps 4415.7
20~mbps 7920.45
20~mbps 1833.53
20~mbps 2532.64
20~mbps 1821.54
20~mbps 2044.53
20~mbps 188.22
20~mbps 3368.55
20~mbps 483.95
20~mbps 2217.31
20~mbps 1527.24
20~mbps 2296.46
20~mbps 2193.12
20~mbps 1221.59
20~mbps 6403.97
20~mbps 4601.06
20~mbps 83.21
20~mbps 10472.6
20~mbps 676.83
20~mbps 60.51
20~mbps 3545.99
20~mbps 1676.33
20~mbps 15684.6
20~mbps 2265.03
20~mbps 5166.7
20~mbps 3510.41
20~mbps 13552.9
20~mbps 6228.09
20~mbps 5411.01
20~mbps 47.91
20~mbps 78.05
20~mbps 3195.07
20~mbps 5851.43
20~mbps 2412.27
20~mbps 6238.27
20~mbps 2135.52
20~mbps 6087.07
20~mbps 4926.04
20~mbps 67.21
20~mbps 9273.63
20~mbps 2238.64
20~mbps 5538.69
20~mbps 2396.78
20~mbps 8347.65
20~mbps 4941.8
20~mbps 5165.06
20~mbps 5.18
20~mbps 2073.9
20~mbps 32.98
20~mbps 3435.11
20~mbps 9.96
20~mbps 60.86
20~mbps 5364.24
20~mbps 5415.51
20~mbps 250.24
20~mbps 5585.52
20~mbps 6504.35
20~mbps 4332.76
20~mbps 1825.35
20~mbps 2155.35
20~mbps 2954.51
20~mbps 6511.76
20~mbps 3685.69
20~mbps 6581.54
20~mbps 6667.71
20~mbps 1066.37
20~mbps 181.76
20~mbps 2226.91
20~mbps 6204.39
20~mbps 6956.88
20~mbps 6085.38
20~mbps 2011.97
20~mbps 5064.96
20~mbps 6440.76
20~mbps 1738.25
20~mbps 6104.95
20~mbps 2241.12
20~mbps 6741.41
20~mbps 2219.71
20~mbps 3422.11
20~mbps 5428.75
20~mbps 3883.84
20~mbps 13396.7
20~mbps 3301.22
20~mbps 5378.83
20~mbps 775.09
20~mbps 4417.8
20~mbps 2262.07
20~mbps 10.62
20~mbps 27.94
20~mbps 3640.01
20~mbps 60.05
20~mbps 278.53
20~mbps 5452.19
20~mbps 4438.31
20~mbps 21.36
20~mbps 5408.46
20~mbps 4354.94
20~mbps 3819.61
20~mbps 522.25
20~mbps 265.52
20~mbps 4374.15
20~mbps 97.32
20~mbps 1509.52
20~mbps 6602.15
20~mbps 1441.97
20~mbps 258.36
20~mbps 3229.7
20~mbps 4096.71
20~mbps 2081.03
20~mbps 3648.26
20~mbps 8357
20~mbps 2599.79
20~mbps 6643.92
20~mbps 5.06
20~mbps 4101.01
20~mbps 2907.49
20~mbps 7907.13
20~mbps 5992.76
20~mbps 3238.66
20~mbps 3665.29
20~mbps 2710.95
20~mbps 1275.27
20~mbps 995.37
20~mbps 37.37
20~mbps 3081.98
20~mbps 8260.97
20~mbps 3023.11
20~mbps 4875.17
20~mbps 3021.71
20~mbps 11274.1
20~mbps 6136.57
20~mbps 4452.04
20~mbps 3966.72
20~mbps 9174.35
20~mbps 4148.35
20~mbps 13080.8
20~mbps 2620.14
20~mbps 4157.46
20~mbps 1874.24
20~mbps 906.27
20~mbps 4951.39
20~mbps 3285.71
20~mbps 3414.5
20~mbps 911.71
20~mbps 19.94
20~mbps 3132.55
20~mbps 2863.31
20~mbps 3094.57
20~mbps 8356.35
20~mbps 5506.86
20~mbps 7117.96
20~mbps 4278.1
20~mbps 3005.99
20~mbps 2382.91
20~mbps 6780.25
20~mbps 5315.89
20~mbps 3154.73
20~mbps 5256.8
20~mbps 1925.75
20~mbps 3913.04
20~mbps 8455.64
20~mbps 7605.7
20~mbps 3953.05
20~mbps 7818.13
20~mbps 5722.95
20~mbps 6717.4
20~mbps 5716.21
20~mbps 12012.5
20~mbps 3078.96
20~mbps 2405.81
20~mbps 5592.93
20~mbps 172.9
20~mbps 10313.5
20~mbps 4241.27
20~mbps 2267.79
20~mbps 6951.76
20~mbps 2445.71
20~mbps 2120.34
20~mbps 3603.23
20~mbps 3808.66
20~mbps 6104.72
20~mbps 8927.31
20~mbps 7598.61
20~mbps 13462.1
20~mbps 2008.31
20~mbps 4277.08
20~mbps 4257.35
20~mbps 8954.59
20~mbps 23.07
20~mbps 5403.79
20~mbps 7447.81
20~mbps 6247.88
20~mbps 3661.42
20~mbps 3940.5
20~mbps 5493.16
20~mbps 10060.9
20~mbps 8767.61
20~mbps 4679.13
20~mbps 8226.52
20~mbps 9249.9
20~mbps 2310.8
20~mbps 3286.9
20~mbps 80.46
20~mbps 3987.19
20~mbps 7310.61
20~mbps 5661.55
20~mbps 4964.17
20~mbps 1657.14
20~mbps 4197.43
20~mbps 7862.33
20~mbps 1348.38
20~mbps 3556.65
20~mbps 3227.51
20~mbps 2964.82
20~mbps 5824.58
20~mbps 562.32
20~mbps 44.34
20~mbps 204.68
20~mbps 168.89
20~mbps 542.39
20~mbps 980.94
20~mbps 781.61
20~mbps 881.59
20~mbps 873.05
20~mbps 616.58
20~mbps 1904.63
20~mbps 456.14
20~mbps 494.99
20~mbps 204.04
20~mbps 471.37
20~mbps 160.52
20~mbps 1579.11
20~mbps 2258.5
20~mbps 1674.6
20~mbps 126.98
20~mbps 995.1
20~mbps 308.56
20~mbps 2840.97
20~mbps 3027.79
20~mbps 628.99
20~mbps 1406.6
20~mbps 3599.72
20~mbps 40.81
20~mbps 1096.55
20~mbps 1038.88
20~mbps 988.84
20~mbps 1332.89
20~mbps 2409.9
20~mbps 4033.08
20~mbps 2618.71
20~mbps 657.8
20~mbps 5433.28
20~mbps 39.26
20~mbps 1257.13
20~mbps 364.04
20~mbps 1086.29
20~mbps 763.78
20~mbps 2848.24
20~mbps 845.63
20~mbps 11911.8
20~mbps 2940.97
20~mbps 2696.96
20~mbps 4962.62
20~mbps 4861.38
20~mbps 1483.9
20~mbps 1065.49
20~mbps 186.97
20~mbps 6496.57
20~mbps 387.69
20~mbps 3036.26
20~mbps 383.34
20~mbps 701.31
20~mbps 492.59
20~mbps 699.31
20~mbps 1201.87
20~mbps 206.88
20~mbps 242.88
20~mbps 6461.14
20~mbps 6768.83
20~mbps 1721.62
20~mbps 2395.07
20~mbps 1257.38
20~mbps 1000.94
20~mbps 2406.17
20~mbps 1177.2
20~mbps 526.17
20~mbps 1948.44
20~mbps 1211.87
20~mbps 1872.69
20~mbps 2430.38
20~mbps 1219.76
20~mbps 2692.01
20~mbps 2514.63
20~mbps 195.6
20~mbps 1305.23
20~mbps 92.57
20~mbps 5498.71
20~mbps 7318.11
20~mbps 829.55
20~mbps 51.39
20~mbps 3030.49
20~mbps 19439.6
20~mbps 3867.23
20~mbps 11093.7
20~mbps 25658.8
20~mbps 15699.1
20~mbps 2994.62
20~mbps 162.8
20~mbps 209.19
20~mbps 1910.61
20~mbps 1134.76
20~mbps 907.32
20~mbps 1372.42
20~mbps 2649.58
20~mbps 4526.63
20~mbps 28832.1
20~mbps 2043.66
20~mbps 30427.4
20~mbps 2244.48
20~mbps 1505.52
20~mbps 336.9
20~mbps 17012.7
20~mbps 883.97
20~mbps 17805.2
20~mbps 39107.2
20~mbps 16851.3
20~mbps 39081.1
20~mbps 14372.8
20~mbps 74.43
20~mbps 46869.4
20~mbps 797.2
20~mbps 5059.74
20~mbps 535.35
20~mbps 267.78
20~mbps 143.3
20~mbps 4611.07
20~mbps 916.68
20~mbps 7704.75
20~mbps 1246.07
20~mbps 6366.71
20~mbps 4846
20~mbps 1246.2
20~mbps 3777.5
20~mbps 4436.53
20~mbps 857.5
20~mbps 379.89
20~mbps 558.84
20~mbps 566.65
20~mbps 1162.06
20~mbps 1113.79
20~mbps 1197.03
20~mbps 2371.26
20~mbps 8943.85
20~mbps 121.17
20~mbps 5098.5
20~mbps 2606.41
20~mbps 4633.87
20~mbps 991.18
20~mbps 3544.56
20~mbps 1511.76
20~mbps 1869.12
20~mbps 2123.21
20~mbps 4284.23
20~mbps 208.34
20~mbps 5457.93
20~mbps 1397.06
20~mbps 1432.91
20~mbps 320.34
20~mbps 2895.88
20~mbps 732.15
20~mbps 2806.55
20~mbps 470.41
20~mbps 2628.21
20~mbps 2283.94
20~mbps 2047.49
20~mbps 43.76
20~mbps 3792.07
20~mbps 2590
20~mbps 87.89
20~mbps 840.4
20~mbps 887.85
20~mbps 2957.96
20~mbps 7889.18
20~mbps 2335.94
20~mbps 896.16
20~mbps 183.31
20~mbps 1734.99
20~mbps 1785.39
20~mbps 8180.97
20~mbps 4218.7
20~mbps 2873.9
20~mbps 397.07
20~mbps 10526.8
20~mbps 5685.2
20~mbps 560.48
20~mbps 5388.24
20~mbps 2380.36
20~mbps 1408.11
20~mbps 2351.77
20~mbps 1440.6
20~mbps 1593.11
20~mbps 1158.46
20~mbps 595.15
20~mbps 304.73
20~mbps 493.53
20~mbps 370.9
20~mbps 2495.57
20~mbps 2215.33
20~mbps 2321.34
20~mbps 948.29
20~mbps 2491.57
20~mbps 717.27
20~mbps 2479.39
20~mbps 954.91
20~mbps 872.3
20~mbps 2780.23
20~mbps 3001.26
20~mbps 544.91
20~mbps 1375.47
20~mbps 3190.08
20~mbps 9739
20~mbps 6839.53
20~mbps 7628.85
20~mbps 1022.71
20~mbps 2368.12
20~mbps 11975.2
20~mbps 4120.07
20~mbps 2410.85
20~mbps 3733.09
20~mbps 7466.43
20~mbps 5294.78
20~mbps 1890.81
20~mbps 4250.4
20~mbps 3868.07
20~mbps 423.14
20~mbps 9887.23
20~mbps 3916.34
20~mbps 1428.17
20~mbps 2295.76
20~mbps 2809.61
20~mbps 56.12
20~mbps 4450.71
20~mbps 770.87
20~mbps 373.48
20~mbps 2518.67
20~mbps 4153.2
20~mbps 4394.99
20~mbps 1246.91
20~mbps 649.81
20~mbps 2986.29
20~mbps 469.49
20~mbps 5745.77
20~mbps 3554.42
20~mbps 2905.99
20~mbps 350.9
20~mbps 497.72
20~mbps 1105.1
20~mbps 2424.52
20~mbps 3744.75
20~mbps 697.87
20~mbps 2449.29
20~mbps 2138.74
20~mbps 3365.73
20~mbps 2489.13
20~mbps 891.32
20~mbps 318.26
20~mbps 1115.62
20~mbps 3585.59
20~mbps 5749.07
20~mbps 2136.86
20~mbps 713.42
20~mbps 1109.66
20~mbps 811.56
20~mbps 1984.22
20~mbps 6404.65
20~mbps 4161.13
20~mbps 9490.26
20~mbps 697.36
20~mbps 9832.77
20~mbps 1151.96
20~mbps 2410.59
20~mbps 1807.88
20~mbps 1453.15
20~mbps 2281.8
20~mbps 1310.69
20~mbps 2681.92
20~mbps 525.87
20~mbps 2588.25
20~mbps 41.09
20~mbps 71.56
20~mbps 674.71
20~mbps 12975.7
20~mbps 4069.59
20~mbps 3950.75
20~mbps 245.27
20~mbps 51.22
20~mbps 3130.72
20~mbps 3514.17
20~mbps 545.34
20~mbps 137.15
20~mbps 2583.87
20~mbps 2033.24
20~mbps 1570.72
20~mbps 804.77
20~mbps 1317.62
20~mbps 2024.89
20~mbps 4840.4
20~mbps 66.55
20~mbps 4643.03
20~mbps 368.26
20~mbps 3618.64
20~mbps 749.37
20~mbps 2807.56
20~mbps 3229.4
20~mbps 3412.68
20~mbps 1741.91
20~mbps 1747.16
20~mbps 2137.6
20~mbps 436.67
20~mbps 91.51
20~mbps 1149.81
20~mbps 3448.13
20~mbps 1412.95
20~mbps 2348.13
20~mbps 1531.49
20~mbps 403.54
20~mbps 7719
20~mbps 903.96
20~mbps 4494.76
20~mbps 275.83
20~mbps 4911.66
20~mbps 1165.22
20~mbps 1885.36
20~mbps 1090.48
20~mbps 2027.14
20~mbps 3407.11
20~mbps 1435.15
20~mbps 1873.05
20~mbps 296.56
20~mbps 7605.87
20~mbps 3631.47
20~mbps 6535.73
20~mbps 43.35
20~mbps 1192.1
20~mbps 4192.86
20~mbps 9256.85
20~mbps 1638.84
20~mbps 9663.68
20~mbps 427.65
20~mbps 411.94
20~mbps 4575.87
20~mbps 771.76
20~mbps 10123.5
20~mbps 6813.53
20~mbps 2365.72
20~mbps 996.6
20~mbps 3084.27
20~mbps 3210.04
20~mbps 73.09
20~mbps 4920.94
20~mbps 12312.8
20~mbps 5521.09
20~mbps 862.72
20~mbps 9982.15
20~mbps 401.13
20~mbps 2324.58
20~mbps 9478.71
20~mbps 520.81
20~mbps 2071.69
20~mbps 1099.55
20~mbps 7261.08
20~mbps 4191.27
20~mbps 1996.01
20~mbps 99.38
20~mbps 3849.91
20~mbps 3394.52
20~mbps 6597.86
20~mbps 16447.7
20~mbps 3125.05
20~mbps 5579.02
20~mbps 16055.6
20~mbps 9205.18
20~mbps 2777.06
20~mbps 646.41
20~mbps 156.71
20~mbps 3820.92
20~mbps 803.09
20~mbps 2180.71
20~mbps 240.01
20~mbps 715.89
20~mbps 304.28
20~mbps 714.04
20~mbps 2833.05
20~mbps 4915.38
20~mbps 34338.3
20~mbps 3278.28
20~mbps 38560.2
20~mbps 35520.2
20~mbps 15853
20~mbps 10842.5
20~mbps 961.52
20~mbps 1228.08
20~mbps 137.51
20~mbps 1687.55
20~mbps 14029.9
20~mbps 281.05
20~mbps 22493.8
20~mbps 108.29
20~mbps 5049.23
20~mbps 2381.83
